StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,DBSCAN_Cluster
0.6452,0.225,1,1,1,1,1,0.7273,3,0.4,0,0.24,0.35,0,1,2,3
0.6452,0.225,1,1,1,1,1,0.0909,3,0.05,0,0.26,0.5167,1,0,1,3
0.6452,0.225,0,1,2,1,1,0.0909,3,0.7,1,0.76,0.05,1,2,3,2
0.6452,0.225,0,1,2,1,1,0.7273,3,0.4,0,0.24,0.35,0,1,2,3
0.6452,0.225,0,1,2,1,1,0.0909,3,0.05,0,0.26,0.5167,1,0,1,3
0.6452,0.225,0,1,1,1,1,0.0909,3,0.7,1,0.76,0.05,1,2,3,2
0.6452,0.225,0,1,1,1,1,0.7273,3,0.4,0,0.24,0.35,0,1,2,3
0.6452,0.225,0,1,1,1,1,0.0909,3,0.05,0,0.26,0.5167,1,0,1,3
0.6452,0.225,1,0,1,0,1,0.0909,3,0.7,1,0.76,0.05,1,2,3,0
0.6452,0.225,1,0,1,0,1,0.7273,3,0.4,0,0.24,0.35,0,1,2,1
0.6452,0.225,1,0,1,0,1,0.0909,3,0.05,0,0.26,0.5167,1,0,1,1
0.5806,0.8,1,0,1,1,0,0.1818,1,0.9,1,0.64,0.6833,0,2,1,0
0.5806,0.8,1,0,1,1,0,0.3636,2,0.8,1,0.84,0.3,1,1,2,0
0.5806,0.8,1,0,1,1,0,0.6364,1,0.7,1,0.4,0.7,1,0,1,0
0.5806,0.8,2,0,2,1,0,0.1818,1,0.9,1,0.64,0.6833,0,2,1,0
0.5806,0.8,2,0,2,1,0,0.3636,2,0.8,1,0.84,0.3,1,1,2,0
0.5806,0.8,2,0,2,1,0,0.6364,1,0.7,1,0.4,0.7,1,0,1,0
0.5806,0.8,2,0,1,1,0,0.1818,1,0.9,1,0.64,0.6833,0,2,1,0
0.5806,0.8,2,0,1,1,0,0.3636,2,0.8,1,0.84,0.3,1,1,2,0
0.5806,0.8,2,0,1,1,0,0.6364,1,0.7,1,0.4,0.7,1,0,1,0
0.5806,0.8,1,1,2,1,0,0.1818,1,0.9,1,0.64,0.6833,0,2,1,2
0.5806,0.8,1,1,2,1,0,0.3636,2,0.8,1,0.84,0.3,1,1,2,2
0.5806,0.8,1,1,2,1,0,0.6364,1,0.7,1,0.4,0.7,1,0,1,2
0.1613,0.0,1,0,1,1,1,0.6364,0,0.95,1,0.82,0.2,1,1,3,0
0.1613,0.0,1,0,0,0,1,0.6364,0,0.95,1,0.82,0.2,1,1,3,0
0.5161,0.4,2,1,1,1,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,2,1,1,1,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,2,1,1,1,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.5161,0.4,0,1,2,0,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,0,1,2,0,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,0,1,2,0,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.5161,0.4,1,1,1,1,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,1,1,1,1,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,1,1,1,1,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.5161,0.4,1,1,0,1,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,1,1,0,1,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,1,1,0,1,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.5161,0.4,0,1,2,1,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,0,1,2,1,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,0,1,2,1,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.5161,0.4,1,1,2,1,1,1.0,3,0.15,0,0.12,0.7167,1,0,1,3
0.5161,0.4,1,1,2,1,1,0.0,0,0.55,1,0.48,0.0333,0,2,3,2
0.5161,0.4,1,1,2,1,1,0.0909,2,0.35,0,0.14,0.85,0,2,0,3
0.2258,0.675,0,1,1,0,0,0.6364,3,0.45,1,0.58,0.35,1,2,2,2
0.2258,0.675,2,1,1,0,0,0.6364,3,0.45,1,0.58,0.35,1,2,2,2
0.2903,0.7,1,0,1,1,1,0.0,2,0.85,0,1.0,0.15,0,2,3,1
0.2903,0.7,2,1,1,1,1,0.0,2,0.85,0,1.0,0.15,0,2,3,3
0.2903,0.7,1,1,1,1,1,0.0,2,0.85,0,1.0,0.15,0,2,3,3
0.6774,0.725,0,1,1,1,1,0.6364,1,0.2,1,0.76,0.5667,1,2,1,2
0.6774,0.725,1,0,1,1,1,0.6364,1,0.2,1,0.76,0.5667,1,2,1,0
0.6774,0.725,1,1,0,1,1,0.6364,1,0.2,1,0.76,0.5667,1,2,1,2
0.4839,0.95,1,0,2,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,0
0.4839,0.95,1,0,2,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,0
0.4839,0.95,2,1,1,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,2
0.4839,0.95,2,1,1,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,2
0.4839,0.95,1,1,2,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,2
0.4839,0.95,1,1,2,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,2
0.4839,0.95,1,1,1,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,2
0.4839,0.95,1,1,1,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,2
0.4839,0.95,1,0,1,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,0
0.4839,0.95,1,0,1,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,0
0.4839,0.95,0,0,0,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,0
0.4839,0.95,0,0,0,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,0
0.4839,0.95,1,1,0,1,1,0.6364,1,0.5,1,0.22,0.3167,1,2,2,2
0.4839,0.95,1,1,0,1,1,0.0,1,0.7,1,0.54,0.3667,1,1,2,2
0.5161,0.925,1,1,1,1,1,0.0909,1,1.0,1,1.0,0.5833,1,2,1,2
0.5161,0.925,1,1,1,1,1,0.0909,0,0.2,0,0.16,0.8167,1,2,0,3
0.5161,0.925,2,1,0,1,1,0.0909,1,1.0,1,1.0,0.5833,1,2,1,2
0.5161,0.925,2,1,0,1,1,0.0909,0,0.2,0,0.16,0.8167,1,2,0,3
0.5161,0.925,2,1,2,1,1,0.0909,1,1.0,1,1.0,0.5833,1,2,1,2
0.5161,0.925,2,1,2,1,1,0.0909,0,0.2,0,0.16,0.8167,1,2,0,3
0.5161,0.925,1,0,2,1,1,0.0909,1,1.0,1,1.0,0.5833,1,2,1,0
0.5161,0.925,1,0,2,1,1,0.0909,0,0.2,0,0.16,0.8167,1,2,0,1
0.5161,0.925,1,1,0,1,1,0.0909,1,1.0,1,1.0,0.5833,1,2,1,2
0.5161,0.925,1,1,0,1,1,0.0909,0,0.2,0,0.16,0.8167,1,2,0,3
0.3871,0.8,2,0,1,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,0
0.3871,0.8,2,0,1,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,0
0.3871,0.8,0,1,2,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,2
0.3871,0.8,0,1,2,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,2
0.3871,0.8,2,1,1,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,2
0.3871,0.8,2,1,1,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,2
0.3871,0.8,1,1,1,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,2
0.3871,0.8,1,1,1,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,2
0.3871,0.8,1,1,2,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,2
0.3871,0.8,1,1,2,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,2
0.3871,0.8,1,0,0,1,1,0.3636,0,0.5,1,0.86,0.6167,0,2,1,0
0.3871,0.8,1,0,0,1,1,0.5455,1,0.55,1,0.16,0.8,1,2,0,0
0.7419,0.675,0,1,1,1,1,1.0,1,0.6,1,0.4,0.1333,1,2,3,2
0.7419,0.675,1,1,1,1,1,1.0,1,0.6,1,0.4,0.1333,1,2,3,2
0.4516,0.95,2,0,0,0,0,0.9091,2,0.5,1,0.68,0.7333,1,1,1,0
0.4516,0.95,2,0,0,0,0,0.3636,1,1.0,1,0.82,0.6,1,2,1,0
0.4516,0.95,2,0,0,0,0,1.0,3,0.8,0,0.02,0.1833,1,2,3,1
0.4516,0.95,0,1,2,1,0,0.9091,2,0.5,1,0.68,0.7333,1,1,1,2
0.4516,0.95,0,1,2,1,0,0.3636,1,1.0,1,0.82,0.6,1,2,1,2
0.4516,0.95,0,1,2,1,0,1.0,3,0.8,0,0.02,0.1833,1,2,3,3
0.4516,0.95,2,1,1,1,0,0.9091,2,0.5,1,0.68,0.7333,1,1,1,2
0.4516,0.95,2,1,1,1,0,0.3636,1,1.0,1,0.82,0.6,1,2,1,2
0.4516,0.95,2,1,1,1,0,1.0,3,0.8,0,0.02,0.1833,1,2,3,3
0.4516,0.95,2,1,2,1,0,0.9091,2,0.5,1,0.68,0.7333,1,1,1,2
0.4516,0.95,2,1,2,1,0,0.3636,1,1.0,1,0.82,0.6,1,2,1,2
0.4516,0.95,2,1,2,1,0,1.0,3,0.8,0,0.02,0.1833,1,2,3,3
0.6774,0.925,1,0,0,0,1,0.8182,2,1.0,0,0.64,0.7833,1,2,0,1
0.6774,0.925,1,0,0,0,1,0.8182,2,0.7,1,0.44,0.15,1,0,3,0
0.6774,0.925,1,0,0,0,1,0.0909,3,0.0,0,0.96,0.2,0,2,3,1
0.6774,0.925,1,0,0,0,1,0.1818,1,0.8,0,0.98,0.7667,1,2,0,1
0.6774,0.925,1,1,0,1,1,0.8182,2,1.0,0,0.64,0.7833,1,2,0,3
0.6774,0.925,1,1,0,1,1,0.8182,2,0.7,1,0.44,0.15,1,0,3,2
0.6774,0.925,1,1,0,1,1,0.0909,3,0.0,0,0.96,0.2,0,2,3,3
0.6774,0.925,1,1,0,1,1,0.1818,1,0.8,0,0.98,0.7667,1,2,0,3
0.1935,0.075,1,1,2,1,0,0.1818,3,0.95,1,0.08,0.0833,1,1,3,2
0.1935,0.075,1,1,2,1,0,0.3636,3,1.0,0,0.34,1.0,1,2,0,3
0.1935,0.075,1,1,2,1,0,0.3636,0,0.75,1,0.14,0.6333,1,2,1,2
0.1935,0.075,1,1,2,1,0,0.6364,0,1.0,0,0.3,0.25,1,0,2,-1
0.1935,0.075,2,1,2,0,0,0.1818,3,0.95,1,0.08,0.0833,1,1,3,2
0.1935,0.075,2,1,2,0,0,0.3636,3,1.0,0,0.34,1.0,1,2,0,3
0.1935,0.075,2,1,2,0,0,0.3636,0,0.75,1,0.14,0.6333,1,2,1,2
0.1935,0.075,2,1,2,0,0,0.6364,0,1.0,0,0.3,0.25,1,0,2,-1
0.4839,0.8,0,0,0,1,0,0.0909,3,0.5,1,0.44,0.1,1,1,3,0
0.4839,0.8,2,1,1,1,0,0.0909,3,0.5,1,0.44,0.1,1,1,3,2
0.4839,0.8,1,1,0,1,0,0.0909,3,0.5,1,0.44,0.1,1,1,3,2
0.4839,0.8,2,0,1,1,0,0.0909,3,0.5,1,0.44,0.1,1,1,3,0
0.3871,0.9,1,1,1,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,2
0.3871,0.9,0,0,0,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,0
0.3871,0.9,2,0,0,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,0
0.3871,0.9,1,0,1,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,0
0.3871,0.9,1,1,0,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,2
0.3871,0.9,1,0,0,1,0,0.3636,2,0.4,1,0.18,0.2333,1,2,3,0
0.7419,0.95,1,1,1,1,1,0.2727,2,0.3,1,0.24,0.2167,0,2,3,2
0.7419,0.95,1,1,1,1,1,1.0,0,0.65,0,0.22,0.9333,0,2,0,3
0.7419,0.95,1,1,1,1,1,0.0909,1,0.0,1,0.58,0.65,1,1,1,2
0.7419,0.95,1,1,1,1,1,0.6364,1,0.7,1,0.68,0.6333,1,2,1,2
0.7419,0.95,1,1,1,1,1,0.2727,2,0.4,1,0.1,0.9,1,0,0,2
0.7419,0.95,1,1,1,1,1,0.2727,1,0.15,0,0.28,0.5167,1,2,1,3
0.7419,0.95,2,1,1,1,1,0.2727,2,0.3,1,0.24,0.2167,0,2,3,2
0.7419,0.95,2,1,1,1,1,1.0,0,0.65,0,0.22,0.9333,0,2,0,3
0.7419,0.95,2,1,1,1,1,0.0909,1,0.0,1,0.58,0.65,1,1,1,2
0.7419,0.95,2,1,1,1,1,0.6364,1,0.7,1,0.68,0.6333,1,2,1,2
0.7419,0.95,2,1,1,1,1,0.2727,2,0.4,1,0.1,0.9,1,0,0,2
0.7419,0.95,2,1,1,1,1,0.2727,1,0.15,0,0.28,0.5167,1,2,1,3
0.9355,0.075,2,1,1,1,1,0.9091,2,0.3,1,0.26,0.3333,0,2,2,2
0.4194,0.4,2,0,1,1,1,0.9091,2,0.55,1,0.36,0.8,1,2,0,0
0.4194,0.4,2,0,1,1,1,0.4545,3,0.3,1,0.76,0.4167,1,2,2,0
0.4194,0.4,2,0,1,1,1,0.1818,0,0.05,1,0.3,0.0,1,1,3,0
0.4194,0.4,2,1,2,1,1,0.9091,2,0.55,1,0.36,0.8,1,2,0,2
0.4194,0.4,2,1,2,1,1,0.4545,3,0.3,1,0.76,0.4167,1,2,2,2
0.4194,0.4,2,1,2,1,1,0.1818,0,0.05,1,0.3,0.0,1,1,3,2
0.3871,0.025,1,0,2,1,0,0.9091,2,0.5,1,0.24,0.4833,0,2,2,0
0.3871,0.025,2,1,0,1,0,0.9091,2,0.5,1,0.24,0.4833,0,2,2,2
0.3871,0.025,1,0,0,1,0,0.9091,2,0.5,1,0.24,0.4833,0,2,2,0
0.3871,0.025,2,1,1,0,0,0.9091,2,0.5,1,0.24,0.4833,0,2,2,2
0.7742,0.325,1,0,1,1,0,0.0,1,0.1,1,0.42,0.0333,0,1,3,0
0.7742,0.325,0,1,1,1,0,0.0,1,0.1,1,0.42,0.0333,0,1,3,2
0.3871,0.9,1,1,1,1,1,0.8182,0,0.3,0,1.0,0.4667,1,1,2,3
0.3871,0.9,1,1,1,1,1,0.4545,3,0.65,1,0.1,0.9167,1,0,0,2
0.3871,0.9,1,1,1,1,1,0.6364,0,0.75,0,0.38,0.5,0,1,1,3
0.3871,0.9,1,1,1,1,1,0.3636,2,0.85,0,0.64,0.0667,1,1,3,3
0.3871,0.9,2,1,1,1,1,0.8182,0,0.3,0,1.0,0.4667,1,1,2,3
0.3871,0.9,2,1,1,1,1,0.4545,3,0.65,1,0.1,0.9167,1,0,0,2
0.3871,0.9,2,1,1,1,1,0.6364,0,0.75,0,0.38,0.5,0,1,1,3
0.3871,0.9,2,1,1,1,1,0.3636,2,0.85,0,0.64,0.0667,1,1,3,3
0.3871,0.9,1,1,0,1,1,0.8182,0,0.3,0,1.0,0.4667,1,1,2,3
0.3871,0.9,1,1,0,1,1,0.4545,3,0.65,1,0.1,0.9167,1,0,0,2
0.3871,0.9,1,1,0,1,1,0.6364,0,0.75,0,0.38,0.5,0,1,1,3
0.3871,0.9,1,1,0,1,1,0.3636,2,0.85,0,0.64,0.0667,1,1,3,3
0.3871,0.9,0,1,0,0,1,0.8182,0,0.3,0,1.0,0.4667,1,1,2,3
0.3871,0.9,0,1,0,0,1,0.4545,3,0.65,1,0.1,0.9167,1,0,0,2
0.3871,0.9,0,1,0,0,1,0.6364,0,0.75,0,0.38,0.5,0,1,1,3
0.3871,0.9,0,1,0,0,1,0.3636,2,0.85,0,0.64,0.0667,1,1,3,3
0.3871,0.9,1,0,0,1,1,0.8182,0,0.3,0,1.0,0.4667,1,1,2,1
0.3871,0.9,1,0,0,1,1,0.4545,3,0.65,1,0.1,0.9167,1,0,0,0
0.3871,0.9,1,0,0,1,1,0.6364,0,0.75,0,0.38,0.5,0,1,1,1
0.3871,0.9,1,0,0,1,1,0.3636,2,0.85,0,0.64,0.0667,1,1,3,1
0.2903,0.6,1,0,1,1,1,0.0,3,0.1,1,0.68,0.6667,0,1,1,0
0.2903,0.6,1,1,1,1,1,0.0,3,0.1,1,0.68,0.6667,0,1,1,2
0.2903,0.6,2,0,0,1,1,0.0,3,0.1,1,0.68,0.6667,0,1,1,0
0.2903,0.6,1,1,1,0,1,0.0,3,0.1,1,0.68,0.6667,0,1,1,2
0.2903,0.6,1,0,0,1,1,0.0,3,0.1,1,0.68,0.6667,0,1,1,0
0.4839,0.9,1,0,1,1,1,0.3636,0,0.1,1,0.34,0.4333,1,0,2,0
0.4839,0.9,1,0,1,1,1,1.0,2,1.0,1,0.28,0.1333,0,0,3,0
0.4839,0.9,2,0,0,1,1,0.3636,0,0.1,1,0.34,0.4333,1,0,2,0
0.4839,0.9,2,0,0,1,1,1.0,2,1.0,1,0.28,0.1333,0,0,3,0
0.4839,0.9,2,0,1,1,1,0.3636,0,0.1,1,0.34,0.4333,1,0,2,0
0.4839,0.9,2,0,1,1,1,1.0,2,1.0,1,0.28,0.1333,0,0,3,0
0.7742,0.4,1,0,0,1,1,0.7273,2,0.5,0,0.42,0.0667,0,2,3,1
0.7742,0.4,2,1,0,0,1,0.7273,2,0.5,0,0.42,0.0667,0,2,3,3
0.7742,0.4,0,1,1,1,1,0.7273,2,0.5,0,0.42,0.0667,0,2,3,3
0.7742,0.4,2,1,1,1,1,0.7273,2,0.5,0,0.42,0.0667,0,2,3,3
0.4839,0.475,0,1,0,1,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,2
0.4839,0.475,0,1,0,1,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,2
0.4839,0.475,0,1,2,0,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,2
0.4839,0.475,0,1,2,0,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,2
0.4839,0.475,1,1,0,0,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,2
0.4839,0.475,1,1,0,0,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,2
0.4839,0.475,2,1,0,1,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,2
0.4839,0.475,2,1,0,1,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,2
0.4839,0.475,1,1,1,1,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,2
0.4839,0.475,1,1,1,1,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,2
0.4839,0.475,1,0,1,1,1,0.4545,3,0.65,1,0.54,0.5667,1,2,1,0
0.4839,0.475,1,0,1,1,1,0.6364,3,0.25,1,0.8,0.6833,1,1,1,0
0.6129,0.125,1,0,0,1,0,0.4545,0,0.85,0,0.76,0.9167,1,2,0,1
0.6129,0.125,2,1,1,1,0,0.4545,0,0.85,0,0.76,0.9167,1,2,0,3
0.2581,0.925,2,0,1,1,0,0.9091,3,0.6,1,0.76,0.9833,0,0,0,0
0.2581,0.925,2,0,1,1,0,0.6364,3,0.65,1,1.0,0.55,1,0,1,0
0.2581,0.925,2,0,1,1,0,0.0909,2,0.65,0,0.12,0.7833,1,2,0,1
0.2581,0.925,1,0,2,1,0,0.9091,3,0.6,1,0.76,0.9833,0,0,0,0
0.2581,0.925,1,0,2,1,0,0.6364,3,0.65,1,1.0,0.55,1,0,1,0
0.2581,0.925,1,0,2,1,0,0.0909,2,0.65,0,0.12,0.7833,1,2,0,1
0.2581,0.925,1,1,1,1,0,0.9091,3,0.6,1,0.76,0.9833,0,0,0,2
0.2581,0.925,1,1,1,1,0,0.6364,3,0.65,1,1.0,0.55,1,0,1,2
0.2581,0.925,1,1,1,1,0,0.0909,2,0.65,0,0.12,0.7833,1,2,0,3
0.2581,0.925,2,1,0,1,0,0.9091,3,0.6,1,0.76,0.9833,0,0,0,2
0.2581,0.925,2,1,0,1,0,0.6364,3,0.65,1,1.0,0.55,1,0,1,2
0.2581,0.925,2,1,0,1,0,0.0909,2,0.65,0,0.12,0.7833,1,2,0,3
0.5161,0.725,1,1,0,1,0,0.4545,0,0.7,0,0.58,0.8333,1,2,0,3
0.5161,0.725,1,1,0,1,0,0.0,1,0.2,1,0.02,0.2333,1,0,3,2
0.5161,0.725,1,1,0,1,0,0.6364,3,0.3,0,1.0,0.8333,1,2,0,3
0.5161,0.725,1,0,1,1,0,0.4545,0,0.7,0,0.58,0.8333,1,2,0,1
0.5161,0.725,1,0,1,1,0,0.0,1,0.2,1,0.02,0.2333,1,0,3,0
0.5161,0.725,1,0,1,1,0,0.6364,3,0.3,0,1.0,0.8333,1,2,0,1
0.5161,0.725,0,1,1,1,0,0.4545,0,0.7,0,0.58,0.8333,1,2,0,3
0.5161,0.725,0,1,1,1,0,0.0,1,0.2,1,0.02,0.2333,1,0,3,2
0.5161,0.725,0,1,1,1,0,0.6364,3,0.3,0,1.0,0.8333,1,2,0,3
0.5161,0.725,1,0,1,0,0,0.4545,0,0.7,0,0.58,0.8333,1,2,0,1
0.5161,0.725,1,0,1,0,0,0.0,1,0.2,1,0.02,0.2333,1,0,3,0
0.5161,0.725,1,0,1,0,0,0.6364,3,0.3,0,1.0,0.8333,1,2,0,1
0.5161,0.725,1,1,2,1,0,0.4545,0,0.7,0,0.58,0.8333,1,2,0,3
0.5161,0.725,1,1,2,1,0,0.0,1,0.2,1,0.02,0.2333,1,0,3,2
0.5161,0.725,1,1,2,1,0,0.6364,3,0.3,0,1.0,0.8333,1,2,0,3
0.5484,0.025,0,1,2,1,1,0.9091,2,0.95,0,0.66,0.9,1,1,0,3
0.5484,0.025,0,1,2,1,1,0.0,3,0.35,1,0.06,0.65,1,2,1,2
0.5484,0.025,0,1,2,1,1,0.1818,1,0.55,1,0.56,0.85,1,2,0,2
0.5484,0.025,0,1,2,1,1,0.9091,2,0.5,1,0.32,0.0167,1,1,3,2
0.5484,0.025,1,1,2,1,1,0.9091,2,0.95,0,0.66,0.9,1,1,0,3
0.5484,0.025,1,1,2,1,1,0.0,3,0.35,1,0.06,0.65,1,2,1,2
0.5484,0.025,1,1,2,1,1,0.1818,1,0.55,1,0.56,0.85,1,2,0,2
0.5484,0.025,1,1,2,1,1,0.9091,2,0.5,1,0.32,0.0167,1,1,3,2
0.5484,0.025,1,0,0,1,1,0.9091,2,0.95,0,0.66,0.9,1,1,0,1
0.5484,0.025,1,0,0,1,1,0.0,3,0.35,1,0.06,0.65,1,2,1,0
0.5484,0.025,1,0,0,1,1,0.1818,1,0.55,1,0.56,0.85,1,2,0,0
0.5484,0.025,1,0,0,1,1,0.9091,2,0.5,1,0.32,0.0167,1,1,3,0
0.5484,0.025,0,1,1,1,1,0.9091,2,0.95,0,0.66,0.9,1,1,0,3
0.5484,0.025,0,1,1,1,1,0.0,3,0.35,1,0.06,0.65,1,2,1,2
0.5484,0.025,0,1,1,1,1,0.1818,1,0.55,1,0.56,0.85,1,2,0,2
0.5484,0.025,0,1,1,1,1,0.9091,2,0.5,1,0.32,0.0167,1,1,3,2
0.5484,0.025,2,0,2,1,1,0.9091,2,0.95,0,0.66,0.9,1,1,0,1
0.5484,0.025,2,0,2,1,1,0.0,3,0.35,1,0.06,0.65,1,2,1,0
0.5484,0.025,2,0,2,1,1,0.1818,1,0.55,1,0.56,0.85,1,2,0,0
0.5484,0.025,2,0,2,1,1,0.9091,2,0.5,1,0.32,0.0167,1,1,3,0
0.9677,0.1,1,1,1,1,1,0.1818,1,1.0,0,0.12,0.05,0,2,3,3
0.9677,0.1,1,1,1,1,1,0.0909,3,0.05,0,0.18,0.9167,1,2,0,3
0.9677,0.1,0,0,2,1,1,0.1818,1,1.0,0,0.12,0.05,0,2,3,-1
0.9677,0.1,0,0,2,1,1,0.0909,3,0.05,0,0.18,0.9167,1,2,0,1
0.3548,0.7,1,0,1,1,1,0.5455,0,0.65,1,0.98,0.4833,1,2,2,0
0.3548,0.7,2,1,2,1,1,0.5455,0,0.65,1,0.98,0.4833,1,2,2,2
0.7097,0.7,1,0,1,1,1,0.0909,2,0.55,1,0.58,0.2667,1,2,2,0
0.7097,0.7,1,0,1,1,1,0.0909,3,0.1,0,0.4,0.0667,0,1,3,1
0.7097,0.7,1,1,0,0,1,0.0909,2,0.55,1,0.58,0.2667,1,2,2,2
0.7097,0.7,1,1,0,0,1,0.0909,3,0.1,0,0.4,0.0667,0,1,3,3
0.7097,0.7,2,1,1,1,1,0.0909,2,0.55,1,0.58,0.2667,1,2,2,2
0.7097,0.7,2,1,1,1,1,0.0909,3,0.1,0,0.4,0.0667,0,1,3,3
0.7742,0.5,2,1,1,1,0,0.7273,1,0.3,0,1.0,0.0667,1,0,3,3
0.7742,0.5,1,1,1,1,0,0.7273,1,0.3,0,1.0,0.0667,1,0,3,3
0.7742,0.5,0,1,1,1,0,0.7273,1,0.3,0,1.0,0.0667,1,0,3,3
0.5806,0.45,1,1,0,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,3
0.5806,0.45,2,0,1,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,1
0.5806,0.45,0,1,1,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,3
0.5806,0.45,1,0,2,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,1
0.5806,0.45,1,0,1,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,1
0.5806,0.45,1,1,1,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,3
0.5806,0.45,2,1,1,1,1,0.4545,0,0.2,0,0.34,0.7333,1,1,1,3
0.3871,0.2,1,1,2,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,2
0.3871,0.2,1,1,2,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,2
0.3871,0.2,2,0,1,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,0
0.3871,0.2,2,0,1,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,0
0.3871,0.2,2,1,1,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,2
0.3871,0.2,2,1,1,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,2
0.3871,0.2,0,1,1,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,2
0.3871,0.2,0,1,1,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,2
0.3871,0.2,1,0,1,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,0
0.3871,0.2,1,0,1,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,0
0.3871,0.2,1,1,1,0,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,2
0.3871,0.2,1,1,1,0,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,2
0.3871,0.2,2,1,2,1,1,0.0909,1,0.9,1,0.04,0.5667,1,2,1,2
0.3871,0.2,2,1,2,1,1,0.8182,0,0.05,1,0.38,0.0833,1,2,3,2
0.1935,0.625,0,1,0,1,1,1.0,3,0.65,1,0.56,0.8333,1,2,0,2
0.1935,0.625,0,1,0,1,1,1.0,1,0.25,1,0.2,0.0667,1,2,3,2
